date,geoRegion,indication,entries,type_variant,pop,sumTotal,prctPopSumTotal,freq,prct,prctSumTotal,per100Persons,per100PersonsTotal,type,version,granularity
202123,neighboring_chfl,med_prof,601,indication,NA,11390,NA,0.198,19.8,44.1,NA,NA,COVID19FullyVaccPersons,2021-12-03_07-52-50,detailed
202124,neighboring_chfl,med_prof,452,indication,NA,11842,NA,0.203,20.3,42.199999999999996,NA,NA,COVID19FullyVaccPersons,2021-12-03_07-52-50,detailed
202125,neighboring_chfl,med_prof,328,indication,NA,12170,NA,0.166,16.6,40.5,NA,NA,COVID19FullyVaccPersons,2021-12-03_07-52-50,detailed
202126,neighboring_chfl,med_prof,253,indication,NA,12423,NA,0.13,13,38.800000000000004,NA,NA,COVID19FullyVaccPersons,2021-12-03_07-52-50,detailed
202127,neighboring_chfl,med_prof,149,indication,NA,12572,NA,0.074,7.3999999999999995,37,NA,NA,COVID19FullyVaccPersons,2021-12-03_07-52-50,detailed
202128,neighboring_chfl,med_prof,120,indication,NA,12692,NA,0.061,6.1,35.3,NA,NA,COVID19FullyVaccPersons,2021-12-03_07-52-50,detailed
202129,neighboring_chfl,med_prof,118,indication,NA,12810,NA,0.074,7.3999999999999995,34.1,NA,NA,COVID19FullyVaccPersons,2021-12-03_07-52-50,detailed
202130,neighboring_chfl,med_prof,79,indication,NA,12889,NA,0.091,9.1,33.5,NA,NA,COVID19FullyVaccPersons,2021-12-03_07-52-50,detailed
202131,neighboring_chfl,med_prof,56,indication,NA,12945,NA,0.095,9.5,33.2,NA,NA,COVID19FullyVaccPersons,2021-12-03_07-52-50,detailed
202132,neighboring_chfl,med_prof,75,indication,NA,13020,NA,0.126,12.6,32.9,NA,NA,COVID19FullyVaccPersons,2021-12-03_07-52-50,detailed
202133,neighboring_chfl,med_prof,99,indication,NA,13119,NA,0.13,13,32.5,NA,NA,COVID19FullyVaccPersons,2021-12-03_07-52-50,detailed
202134,neighboring_chfl,med_prof,63,indication,NA,13182,NA,0.085,8.5,32.1,NA,NA,COVID19FullyVaccPersons,2021-12-03_07-52-50,detailed
202135,neighboring_chfl,med_prof,86,indication,NA,13268,NA,0.143,14.299999999999999,31.8,NA,NA,COVID19FullyVaccPersons,2021-12-03_07-52-50,detailed
202136,neighboring_chfl,med_prof,61,indication,NA,13329,NA,0.126,12.6,31.6,NA,NA,COVID19FullyVaccPersons,2021-12-03_07-52-50,detailed
202137,neighboring_chfl,med_prof,46,indication,NA,13375,NA,0.106,10.6,31.4,NA,NA,COVID19FullyVaccPersons,2021-12-03_07-52-50,detailed
202138,neighboring_chfl,med_prof,53,indication,NA,13428,NA,0.151,15.1,31.2,NA,NA,COVID19FullyVaccPersons,2021-12-03_07-52-50,detailed
202139,neighboring_chfl,med_prof,32,indication,NA,13460,NA,0.078,7.8,31,NA,NA,COVID19FullyVaccPersons,2021-12-03_07-52-50,detailed
202140,neighboring_chfl,med_prof,29,indication,NA,13489,NA,0.064,6.4,30.8,NA,NA,COVID19FullyVaccPersons,2021-12-03_07-52-50,detailed
202141,neighboring_chfl,med_prof,49,indication,NA,13538,NA,0.082,8.200000000000001,30.5,NA,NA,COVID19FullyVaccPersons,2021-12-03_07-52-50,detailed
202142,neighboring_chfl,med_prof,29,indication,NA,13567,NA,0.053,5.3,30.2,NA,NA,COVID19FullyVaccPersons,2021-12-03_07-52-50,detailed
202143,neighboring_chfl,med_prof,23,indication,NA,13590,NA,0.068,6.800000000000001,30,NA,NA,COVID19FullyVaccPersons,2021-12-03_07-52-50,detailed
202144,neighboring_chfl,med_prof,14,indication,NA,13604,NA,0.049,4.9,29.799999999999997,NA,NA,COVID19FullyVaccPersons,2021-12-03_07-52-50,detailed
202145,neighboring_chfl,med_prof,13,indication,NA,13617,NA,0.052,5.2,29.7,NA,NA,COVID19FullyVaccPersons,2021-12-03_07-52-50,detailed
202146,neighboring_chfl,med_prof,12,indication,NA,13629,NA,0.065,6.5,29.599999999999998,NA,NA,COVID19FullyVaccPersons,2021-12-03_07-52-50,detailed
202147,neighboring_chfl,med_prof,15,indication,NA,13644,NA,0.069,6.9,29.5,NA,NA,COVID19FullyVaccPersons,2021-12-03_07-52-50,detailed
202052,neighboring_chfl,contact_vuln,0,indication,NA,0,NA,NA,NA,NA,NA,NA,COVID19FullyVaccPersons,2021-12-03_07-52-50,detailed
202053,neighboring_chfl,contact_vuln,0,indication,NA,0,NA,NA,NA,NA,NA,NA,COVID19FullyVaccPersons,2021-12-03_07-52-50,detailed
202101,neighboring_chfl,contact_vuln,0,indication,NA,0,NA,NA,NA,NA,NA,NA,COVID19FullyVaccPersons,2021-12-03_07-52-50,detailed
202102,neighboring_chfl,contact_vuln,0,indication,NA,0,NA,0,0,0,NA,NA,COVID19FullyVaccPersons,2021-12-03_07-52-50,detailed
202103,neighboring_chfl,contact_vuln,0,indication,NA,0,NA,0,0,0,NA,NA,COVID19FullyVaccPersons,2021-12-03_07-52-50,detailed
202104,neighboring_chfl,contact_vuln,2,indication,NA,2,NA,0.029,2.9000000000000004,1.7999999999999998,NA,NA,COVID19FullyVaccPersons,2021-12-03_07-52-50,detailed
202105,neighboring_chfl,contact_vuln,5,indication,NA,7,NA,0.029,2.9000000000000004,2.4,NA,NA,COVID19FullyVaccPersons,2021-12-03_07-52-50,detailed
202106,neighboring_chfl,contact_vuln,4,indication,NA,11,NA,0.009,0.8999999999999999,1.5,NA,NA,COVID19FullyVaccPersons,2021-12-03_07-52-50,detailed
202107,neighboring_chfl,contact_vuln,7,indication,NA,18,NA,0.017,1.7000000000000002,1.6,NA,NA,COVID19FullyVaccPersons,2021-12-03_07-52-50,detailed
202108,neighboring_chfl,contact_vuln,3,indication,NA,21,NA,0.008,0.8,1.4000000000000001,NA,NA,COVID19FullyVaccPersons,2021-12-03_07-52-50,detailed
202109,neighboring_chfl,contact_vuln,7,indication,NA,28,NA,0.018,1.7999999999999998,1.5,NA,NA,COVID19FullyVaccPersons,2021-12-03_07-52-50,detailed
202110,neighboring_chfl,contact_vuln,2,indication,NA,30,NA,0.004,0.4,1.3,NA,NA,COVID19FullyVaccPersons,2021-12-03_07-52-50,detailed
202111,neighboring_chfl,contact_vuln,12,indication,NA,42,NA,0.014,1.4000000000000001,1.3,NA,NA,COVID19FullyVaccPersons,2021-12-03_07-52-50,detailed
202112,neighboring_chfl,contact_vuln,23,indication,NA,65,NA,0.024,2.4,1.5,NA,NA,COVID19FullyVaccPersons,2021-12-03_07-52-50,detailed
202113,neighboring_chfl,contact_vuln,22,indication,NA,87,NA,0.023,2.3,1.7000000000000002,NA,NA,COVID19FullyVaccPersons,2021-12-03_07-52-50,detailed
202114,neighboring_chfl,contact_vuln,17,indication,NA,104,NA,0.023,2.3,1.7999999999999998,NA,NA,COVID19FullyVaccPersons,2021-12-03_07-52-50,detailed
202115,neighboring_chfl,contact_vuln,23,indication,NA,127,NA,0.036,3.5999999999999996,1.9,NA,NA,COVID19FullyVaccPersons,2021-12-03_07-52-50,detailed
202116,neighboring_chfl,contact_vuln,68,indication,NA,195,NA,0.059,5.8999999999999995,2.5,NA,NA,COVID19FullyVaccPersons,2021-12-03_07-52-50,detailed
202117,neighboring_chfl,contact_vuln,65,indication,NA,260,NA,0.053,5.3,2.9000000000000004,NA,NA,COVID19FullyVaccPersons,2021-12-03_07-52-50,detailed
202118,neighboring_chfl,contact_vuln,89,indication,NA,349,NA,0.057,5.7,3.3000000000000003,NA,NA,COVID19FullyVaccPersons,2021-12-03_07-52-50,detailed
202119,neighboring_chfl,contact_vuln,95,indication,NA,444,NA,0.049,4.9,3.5999999999999996,NA,NA,COVID19FullyVaccPersons,2021-12-03_07-52-50,detailed
202120,neighboring_chfl,contact_vuln,283,indication,NA,727,NA,0.075,7.5,4.5,NA,NA,COVID19FullyVaccPersons,2021-12-03_07-52-50,detailed
202121,neighboring_chfl,contact_vuln,256,indication,NA,983,NA,0.08,8,5.1,NA,NA,COVID19FullyVaccPersons,2021-12-03_07-52-50,detailed
202122,neighboring_chfl,contact_vuln,450,indication,NA,1433,NA,0.132,13.200000000000001,6.3,NA,NA,COVID19FullyVaccPersons,2021-12-03_07-52-50,detailed
202123,neighboring_chfl,contact_vuln,389,indication,NA,1822,NA,0.128,12.8,7.1,NA,NA,COVID19FullyVaccPersons,2021-12-03_07-52-50,detailed
202124,neighboring_chfl,contact_vuln,245,indication,NA,2067,NA,0.11,11,7.3999999999999995,NA,NA,COVID19FullyVaccPersons,2021-12-03_07-52-50,detailed
202125,neighboring_chfl,contact_vuln,203,indication,NA,2270,NA,0.103,10.299999999999999,7.6,NA,NA,COVID19FullyVaccPersons,2021-12-03_07-52-50,detailed
202126,neighboring_chfl,contact_vuln,196,indication,NA,2466,NA,0.1,10,7.7,NA,NA,COVID19FullyVaccPersons,2021-12-03_07-52-50,detailed
202127,neighboring_chfl,contact_vuln,218,indication,NA,2684,NA,0.109,10.9,7.9,NA,NA,COVID19FullyVaccPersons,2021-12-03_07-52-50,detailed
202128,neighboring_chfl,contact_vuln,256,indication,NA,2940,NA,0.129,12.9,8.200000000000001,NA,NA,COVID19FullyVaccPersons,2021-12-03_07-52-50,detailed
202129,neighboring_chfl,contact_vuln,187,indication,NA,3127,NA,0.118,11.799999999999999,8.3,NA,NA,COVID19FullyVaccPersons,2021-12-03_07-52-50,detailed
202130,neighboring_chfl,contact_vuln,90,indication,NA,3217,NA,0.104,10.4,8.4,NA,NA,COVID19FullyVaccPersons,2021-12-03_07-52-50,detailed
202131,neighboring_chfl,contact_vuln,46,indication,NA,3263,NA,0.078,7.8,8.4,NA,NA,COVID19FullyVaccPersons,2021-12-03_07-52-50,detailed
202132,neighboring_chfl,contact_vuln,38,indication,NA,3301,NA,0.064,6.4,8.3,NA,NA,COVID19FullyVaccPersons,2021-12-03_07-52-50,detailed
202133,neighboring_chfl,contact_vuln,60,indication,NA,3361,NA,0.079,7.9,8.3,NA,NA,COVID19FullyVaccPersons,2021-12-03_07-52-50,detailed
202134,neighboring_chfl,contact_vuln,58,indication,NA,3419,NA,0.078,7.8,8.3,NA,NA,COVID19FullyVaccPersons,2021-12-03_07-52-50,detailed
202135,neighboring_chfl,contact_vuln,47,indication,NA,3466,NA,0.078,7.8,8.3,NA,NA,COVID19FullyVaccPersons,2021-12-03_07-52-50,detailed
202136,neighboring_chfl,contact_vuln,32,indication,NA,3498,NA,0.066,6.6000000000000005,8.3,NA,NA,COVID19FullyVaccPersons,2021-12-03_07-52-50,detailed
202137,neighboring_chfl,contact_vuln,30,indication,NA,3528,NA,0.069,6.9,8.3,NA,NA,COVID19FullyVaccPersons,2021-12-03_07-52-50,detailed
202138,neighboring_chfl,contact_vuln,16,indication,NA,3544,NA,0.046,4.6,8.200000000000001,NA,NA,COVID19FullyVaccPersons,2021-12-03_07-52-50,detailed
202139,neighboring_chfl,contact_vuln,18,indication,NA,3562,NA,0.044,4.3999999999999995,8.200000000000001,NA,NA,COVID19FullyVaccPersons,2021-12-03_07-52-50,detailed
202140,neighboring_chfl,contact_vuln,33,indication,NA,3595,NA,0.073,7.3,8.200000000000001,NA,NA,COVID19FullyVaccPersons,2021-12-03_07-52-50,detailed
202141,neighboring_chfl,contact_vuln,35,indication,NA,3630,NA,0.058,5.800000000000001,8.200000000000001,NA,NA,COVID19FullyVaccPersons,2021-12-03_07-52-50,detailed
202142,neighboring_chfl,contact_vuln,27,indication,NA,3657,NA,0.05,5,8.1,NA,NA,COVID19FullyVaccPersons,2021-12-03_07-52-50,detailed
202143,neighboring_chfl,contact_vuln,15,indication,NA,3672,NA,0.045,4.5,8.1,NA,NA,COVID19FullyVaccPersons,2021-12-03_07-52-50,detailed
202144,neighboring_chfl,contact_vuln,12,indication,NA,3684,NA,0.042,4.2,8.1,NA,NA,COVID19FullyVaccPersons,2021-12-03_07-52-50,detailed
202145,neighboring_chfl,contact_vuln,11,indication,NA,3695,NA,0.044,4.3999999999999995,8.1,NA,NA,COVID19FullyVaccPersons,2021-12-03_07-52-50,detailed
202146,neighboring_chfl,contact_vuln,11,indication,NA,3706,NA,0.059,5.8999999999999995,8,NA,NA,COVID19FullyVaccPersons,2021-12-03_07-52-50,detailed
202147,neighboring_chfl,contact_vuln,3,indication,NA,3709,NA,0.014,1.4000000000000001,8,NA,NA,COVID19FullyVaccPersons,2021-12-03_07-52-50,detailed
202052,neighboring_chfl,contact_comm,0,indication,NA,0,NA,NA,NA,NA,NA,NA,COVID19FullyVaccPersons,2021-12-03_07-52-50,detailed
202053,neighboring_chfl,contact_comm,0,indication,NA,0,NA,NA,NA,NA,NA,NA,COVID19FullyVaccPersons,2021-12-03_07-52-50,detailed
202101,neighboring_chfl,contact_comm,0,indication,NA,0,NA,NA,NA,NA,NA,NA,COVID19FullyVaccPersons,2021-12-03_07-52-50,detailed
202102,neighboring_chfl,contact_comm,0,indication,NA,0,NA,0,0,0,NA,NA,COVID19FullyVaccPersons,2021-12-03_07-52-50,detailed
202103,neighboring_chfl,contact_comm,0,indication,NA,0,NA,0,0,0,NA,NA,COVID19FullyVaccPersons,2021-12-03_07-52-50,detailed
202104,neighboring_chfl,contact_comm,0,indication,NA,0,NA,0,0,0,NA,NA,COVID19FullyVaccPersons,2021-12-03_07-52-50,detailed
202105,neighboring_chfl,contact_comm,60,indication,NA,60,NA,0.343,34.300000000000004,21,NA,NA,COVID19FullyVaccPersons,2021-12-03_07-52-50,detailed
202106,neighboring_chfl,contact_comm,48,indication,NA,108,NA,0.109,10.9,14.899999999999999,NA,NA,COVID19FullyVaccPersons,2021-12-03_07-52-50,detailed
202107,neighboring_chfl,contact_comm,2,indication,NA,110,NA,0.005,0.5,9.700000000000001,NA,NA,COVID19FullyVaccPersons,2021-12-03_07-52-50,detailed
202108,neighboring_chfl,contact_comm,2,indication,NA,112,NA,0.005,0.5,7.3999999999999995,NA,NA,COVID19FullyVaccPersons,2021-12-03_07-52-50,detailed
202109,neighboring_chfl,contact_comm,5,indication,NA,117,NA,0.013,1.3,6.2,NA,NA,COVID19FullyVaccPersons,2021-12-03_07-52-50,detailed
202110,neighboring_chfl,contact_comm,1,indication,NA,118,NA,0.002,0.2,4.9,NA,NA,COVID19FullyVaccPersons,2021-12-03_07-52-50,detailed
202111,neighboring_chfl,contact_comm,0,indication,NA,118,NA,0,0,3.5999999999999996,NA,NA,COVID19FullyVaccPersons,2021-12-03_07-52-50,detailed
202112,neighboring_chfl,contact_comm,0,indication,NA,118,NA,0,0,2.8000000000000003,NA,NA,COVID19FullyVaccPersons,2021-12-03_07-52-50,detailed
202113,neighboring_chfl,contact_comm,1,indication,NA,119,NA,0.001,0.1,2.3,NA,NA,COVID19FullyVaccPersons,2021-12-03_07-52-50,detailed
202114,neighboring_chfl,contact_comm,0,indication,NA,119,NA,0,0,2,NA,NA,COVID19FullyVaccPersons,2021-12-03_07-52-50,detailed
202115,neighboring_chfl,contact_comm,0,indication,NA,119,NA,0,0,1.7999999999999998,NA,NA,COVID19FullyVaccPersons,2021-12-03_07-52-50,detailed
202116,neighboring_chfl,contact_comm,0,indication,NA,119,NA,0,0,1.5,NA,NA,COVID19FullyVaccPersons,2021-12-03_07-52-50,detailed
202117,neighboring_chfl,contact_comm,0,indication,NA,119,NA,0,0,1.3,NA,NA,COVID19FullyVaccPersons,2021-12-03_07-52-50,detailed
202118,neighboring_chfl,contact_comm,1,indication,NA,120,NA,0.001,0.1,1.0999999999999999,NA,NA,COVID19FullyVaccPersons,2021-12-03_07-52-50,detailed
202119,neighboring_chfl,contact_comm,1,indication,NA,121,NA,0.001,0.1,1,NA,NA,COVID19FullyVaccPersons,2021-12-03_07-52-50,detailed
202120,neighboring_chfl,contact_comm,0,indication,NA,121,NA,0,0,0.7000000000000001,NA,NA,COVID19FullyVaccPersons,2021-12-03_07-52-50,detailed
202121,neighboring_chfl,contact_comm,0,indication,NA,121,NA,0,0,0.6,NA,NA,COVID19FullyVaccPersons,2021-12-03_07-52-50,detailed
202122,neighboring_chfl,contact_comm,1,indication,NA,122,NA,0,0,0.5,NA,NA,COVID19FullyVaccPersons,2021-12-03_07-52-50,detailed
202123,neighboring_chfl,contact_comm,1,indication,NA,123,NA,0,0,0.5,NA,NA,COVID19FullyVaccPersons,2021-12-03_07-52-50,detailed
202124,neighboring_chfl,contact_comm,0,indication,NA,123,NA,0,0,0.4,NA,NA,COVID19FullyVaccPersons,2021-12-03_07-52-50,detailed
202125,neighboring_chfl,contact_comm,0,indication,NA,123,NA,0,0,0.4,NA,NA,COVID19FullyVaccPersons,2021-12-03_07-52-50,detailed
202126,neighboring_chfl,contact_comm,0,indication,NA,123,NA,0,0,0.4,NA,NA,COVID19FullyVaccPersons,2021-12-03_07-52-50,detailed
202127,neighboring_chfl,contact_comm,1,indication,NA,124,NA,0,0,0.4,NA,NA,COVID19FullyVaccPersons,2021-12-03_07-52-50,detailed
202128,neighboring_chfl,contact_comm,0,indication,NA,124,NA,0,0,0.3,NA,NA,COVID19FullyVaccPersons,2021-12-03_07-52-50,detailed
202129,neighboring_chfl,contact_comm,0,indication,NA,124,NA,0,0,0.3,NA,NA,COVID19FullyVaccPersons,2021-12-03_07-52-50,detailed
202130,neighboring_chfl,contact_comm,0,indication,NA,124,NA,0,0,0.3,NA,NA,COVID19FullyVaccPersons,2021-12-03_07-52-50,detailed
202131,neighboring_chfl,contact_comm,0,indication,NA,124,NA,0,0,0.3,NA,NA,COVID19FullyVaccPersons,2021-12-03_07-52-50,detailed
202132,neighboring_chfl,contact_comm,0,indication,NA,124,NA,0,0,0.3,NA,NA,COVID19FullyVaccPersons,2021-12-03_07-52-50,detailed
202133,neighboring_chfl,contact_comm,0,indication,NA,124,NA,0,0,0.3,NA,NA,COVID19FullyVaccPersons,2021-12-03_07-52-50,detailed
202134,neighboring_chfl,contact_comm,0,indication,NA,124,NA,0,0,0.3,NA,NA,COVID19FullyVaccPersons,2021-12-03_07-52-50,detailed
202135,neighboring_chfl,contact_comm,0,indication,NA,124,NA,0,0,0.3,NA,NA,COVID19FullyVaccPersons,2021-12-03_07-52-50,detailed
202136,neighboring_chfl,contact_comm,0,indication,NA,124,NA,0,0,0.3,NA,NA,COVID19FullyVaccPersons,2021-12-03_07-52-50,detailed
202137,neighboring_chfl,contact_comm,2,indication,NA,126,NA,0.005,0.5,0.3,NA,NA,COVID19FullyVaccPersons,2021-12-03_07-52-50,detailed
202138,neighboring_chfl,contact_comm,0,indication,NA,126,NA,0,0,0.3,NA,NA,COVID19FullyVaccPersons,2021-12-03_07-52-50,detailed
202139,neighboring_chfl,contact_comm,0,indication,NA,126,NA,0,0,0.3,NA,NA,COVID19FullyVaccPersons,2021-12-03_07-52-50,detailed
202140,neighboring_chfl,contact_comm,0,indication,NA,126,NA,0,0,0.3,NA,NA,COVID19FullyVaccPersons,2021-12-03_07-52-50,detailed
202141,neighboring_chfl,contact_comm,1,indication,NA,127,NA,0.002,0.2,0.3,NA,NA,COVID19FullyVaccPersons,2021-12-03_07-52-50,detailed
202142,neighboring_chfl,contact_comm,0,indication,NA,127,NA,0,0,0.3,NA,NA,COVID19FullyVaccPersons,2021-12-03_07-52-50,detailed
202143,neighboring_chfl,contact_comm,0,indication,NA,127,NA,0,0,0.3,NA,NA,COVID19FullyVaccPersons,2021-12-03_07-52-50,detailed
202144,neighboring_chfl,contact_comm,0,indication,NA,127,NA,0,0,0.3,NA,NA,COVID19FullyVaccPersons,2021-12-03_07-52-50,detailed
202145,neighboring_chfl,contact_comm,0,indication,NA,127,NA,0,0,0.3,NA,NA,COVID19FullyVaccPersons,2021-12-03_07-52-50,detailed
202146,neighboring_chfl,contact_comm,0,indication,NA,127,NA,0,0,0.3,NA,NA,COVID19FullyVaccPersons,2021-12-03_07-52-50,detailed
202147,neighboring_chfl,contact_comm,0,indication,NA,127,NA,0,0,0.3,NA,NA,COVID19FullyVaccPersons,2021-12-03_07-52-50,detailed
202052,neighboring_chfl,other,0,indication,NA,0,NA,NA,NA,NA,NA,NA,COVID19FullyVaccPersons,2021-12-03_07-52-50,detailed
202053,neighboring_chfl,other,0,indication,NA,0,NA,NA,NA,NA,NA,NA,COVID19FullyVaccPersons,2021-12-03_07-52-50,detailed
202101,neighboring_chfl,other,0,indication,NA,0,NA,NA,NA,NA,NA,NA,COVID19FullyVaccPersons,2021-12-03_07-52-50,detailed
202102,neighboring_chfl,other,0,indication,NA,0,NA,0,0,0,NA,NA,COVID19FullyVaccPersons,2021-12-03_07-52-50,detailed
202103,neighboring_chfl,other,0,indication,NA,0,NA,0,0,0,NA,NA,COVID19FullyVaccPersons,2021-12-03_07-52-50,detailed
202104,neighboring_chfl,other,3,indication,NA,3,NA,0.043,4.3,2.7,NA,NA,COVID19FullyVaccPersons,2021-12-03_07-52-50,detailed
202105,neighboring_chfl,other,39,indication,NA,42,NA,0.223,22.3,14.7,NA,NA,COVID19FullyVaccPersons,2021-12-03_07-52-50,detailed
202106,neighboring_chfl,other,39,indication,NA,81,NA,0.089,8.9,11.200000000000001,NA,NA,COVID19FullyVaccPersons,2021-12-03_07-52-50,detailed
202107,neighboring_chfl,other,35,indication,NA,116,NA,0.086,8.6,10.2,NA,NA,COVID19FullyVaccPersons,2021-12-03_07-52-50,detailed
202108,neighboring_chfl,other,17,indication,NA,133,NA,0.044,4.3999999999999995,8.7,NA,NA,COVID19FullyVaccPersons,2021-12-03_07-52-50,detailed
202109,neighboring_chfl,other,20,indication,NA,153,NA,0.053,5.3,8,NA,NA,COVID19FullyVaccPersons,2021-12-03_07-52-50,detailed
202110,neighboring_chfl,other,30,indication,NA,183,NA,0.061,6.1,7.6,NA,NA,COVID19FullyVaccPersons,2021-12-03_07-52-50,detailed
202111,neighboring_chfl,other,24,indication,NA,207,NA,0.028,2.8000000000000003,6.3,NA,NA,COVID19FullyVaccPersons,2021-12-03_07-52-50,detailed
202112,neighboring_chfl,other,62,indication,NA,269,NA,0.064,6.4,6.4,NA,NA,COVID19FullyVaccPersons,2021-12-03_07-52-50,detailed
202113,neighboring_chfl,other,44,indication,NA,313,NA,0.047,4.7,6.1,NA,NA,COVID19FullyVaccPersons,2021-12-03_07-52-50,detailed
202114,neighboring_chfl,other,78,indication,NA,391,NA,0.106,10.6,6.6000000000000005,NA,NA,COVID19FullyVaccPersons,2021-12-03_07-52-50,detailed
202115,neighboring_chfl,other,62,indication,NA,453,NA,0.098,9.8,6.9,NA,NA,COVID19FullyVaccPersons,2021-12-03_07-52-50,detailed
202116,neighboring_chfl,other,174,indication,NA,627,NA,0.152,15.2,8.200000000000001,NA,NA,COVID19FullyVaccPersons,2021-12-03_07-52-50,detailed
202117,neighboring_chfl,other,216,indication,NA,843,NA,0.177,17.7,9.5,NA,NA,COVID19FullyVaccPersons,2021-12-03_07-52-50,detailed
202118,neighboring_chfl,other,233,indication,NA,1076,NA,0.149,14.899999999999999,10.299999999999999,NA,NA,COVID19FullyVaccPersons,2021-12-03_07-52-50,detailed
202119,neighboring_chfl,other,350,indication,NA,1426,NA,0.181,18.099999999999998,11.5,NA,NA,COVID19FullyVaccPersons,2021-12-03_07-52-50,detailed
202120,neighboring_chfl,other,1310,indication,NA,2736,NA,0.346,34.599999999999994,16.900000000000002,NA,NA,COVID19FullyVaccPersons,2021-12-03_07-52-50,detailed
202121,neighboring_chfl,other,974,indication,NA,3710,NA,0.306,30.599999999999998,19.1,NA,NA,COVID19FullyVaccPersons,2021-12-03_07-52-50,detailed
202122,neighboring_chfl,other,1430,indication,NA,5140,NA,0.418,41.8,22.5,NA,NA,COVID19FullyVaccPersons,2021-12-03_07-52-50,detailed
202123,neighboring_chfl,other,1655,indication,NA,6795,NA,0.544,54.400000000000006,26.3,NA,NA,COVID19FullyVaccPersons,2021-12-03_07-52-50,detailed
202124,neighboring_chfl,other,1268,indication,NA,8063,NA,0.569,56.89999999999999,28.7,NA,NA,COVID19FullyVaccPersons,2021-12-03_07-52-50,detailed
202125,neighboring_chfl,other,1254,indication,NA,9317,NA,0.636,63.6,31,NA,NA,COVID19FullyVaccPersons,2021-12-03_07-52-50,detailed
202126,neighboring_chfl,other,1363,indication,NA,10680,NA,0.699,69.89999999999999,33.4,NA,NA,COVID19FullyVaccPersons,2021-12-03_07-52-50,detailed
202127,neighboring_chfl,other,1519,indication,NA,12199,NA,0.759,75.9,35.9,NA,NA,COVID19FullyVaccPersons,2021-12-03_07-52-50,detailed
202128,neighboring_chfl,other,1517,indication,NA,13716,NA,0.765,76.5,38.1,NA,NA,COVID19FullyVaccPersons,2021-12-03_07-52-50,detailed
202129,neighboring_chfl,other,1170,indication,NA,14886,NA,0.738,73.8,39.6,NA,NA,COVID19FullyVaccPersons,2021-12-03_07-52-50,detailed
202130,neighboring_chfl,other,628,indication,NA,15514,NA,0.726,72.6,40.400000000000006,NA,NA,COVID19FullyVaccPersons,2021-12-03_07-52-50,detailed
202131,neighboring_chfl,other,445,indication,NA,15959,NA,0.753,75.3,40.9,NA,NA,COVID19FullyVaccPersons,2021-12-03_07-52-50,detailed
202132,neighboring_chfl,other,440,indication,NA,16399,NA,0.742,74.2,41.4,NA,NA,COVID19FullyVaccPersons,2021-12-03_07-52-50,detailed
202133,neighboring_chfl,other,561,indication,NA,16960,NA,0.736,73.6,42,NA,NA,COVID19FullyVaccPersons,2021-12-03_07-52-50,detailed
202134,neighboring_chfl,other,581,indication,NA,17541,NA,0.78,78,42.699999999999996,NA,NA,COVID19FullyVaccPersons,2021-12-03_07-52-50,detailed
202135,neighboring_chfl,other,443,indication,NA,17984,NA,0.736,73.6,43.1,NA,NA,COVID19FullyVaccPersons,2021-12-03_07-52-50,detailed
202136,neighboring_chfl,other,351,indication,NA,18335,NA,0.727,72.7,43.4,NA,NA,COVID19FullyVaccPersons,2021-12-03_07-52-50,detailed
202137,neighboring_chfl,other,336,indication,NA,18671,NA,0.776,77.60000000000001,43.8,NA,NA,COVID19FullyVaccPersons,2021-12-03_07-52-50,detailed
202138,neighboring_chfl,other,257,indication,NA,18928,NA,0.734,73.4,44,NA,NA,COVID19FullyVaccPersons,2021-12-03_07-52-50,detailed
202139,neighboring_chfl,other,338,indication,NA,19266,NA,0.824,82.39999999999999,44.4,NA,NA,COVID19FullyVaccPersons,2021-12-03_07-52-50,detailed
202140,neighboring_chfl,other,359,indication,NA,19625,NA,0.794,79.4,44.800000000000004,NA,NA,COVID19FullyVaccPersons,2021-12-03_07-52-50,detailed
202141,neighboring_chfl,other,472,indication,NA,20097,NA,0.787,78.7,45.2,NA,NA,COVID19FullyVaccPersons,2021-12-03_07-52-50,detailed
202142,neighboring_chfl,other,452,indication,NA,20549,NA,0.829,82.89999999999999,45.7,NA,NA,COVID19FullyVaccPersons,2021-12-03_07-52-50,detailed
202143,neighboring_chfl,other,287,indication,NA,20836,NA,0.852,85.2,46,NA,NA,COVID19FullyVaccPersons,2021-12-03_07-52-50,detailed
202144,neighboring_chfl,other,243,indication,NA,21079,NA,0.853,85.3,46.2,NA,NA,COVID19FullyVaccPersons,2021-12-03_07-52-50,detailed
202145,neighboring_chfl,other,205,indication,NA,21284,NA,0.827,82.69999999999999,46.400000000000006,NA,NA,COVID19FullyVaccPersons,2021-12-03_07-52-50,detailed
202146,neighboring_chfl,other,140,indication,NA,21424,NA,0.757,75.7,46.5,NA,NA,COVID19FullyVaccPersons,2021-12-03_07-52-50,detailed
202147,neighboring_chfl,other,184,indication,NA,21608,NA,0.848,84.8,46.7,NA,NA,COVID19FullyVaccPersons,2021-12-03_07-52-50,detailed
202052,NW,age,0,indication,43520,0,0,NA,NA,NA,0,0,COVID19FullyVaccPersons,2021-12-03_07-52-50,detailed
202053,NW,age,0,indication,43520,0,0,NA,NA,NA,0,0,COVID19FullyVaccPersons,2021-12-03_07-52-50,detailed
